4999.20917	0.098823529
4997.28046	0.098360656
4995.35176	0.098130841
4993.42305	0.097902098
4991.49434	0.097674419
4989.56564	0.097447796
4987.63693	0.097222222
4985.70822	0.099537037
4983.77951	0.099307159
4981.85081	0.099078341
4979.9221	0.098850575
4977.99339	0.098623853
4976.06468	0.098398169
4974.13598	0.098173516
4972.20727	0.10022779
4970.27856	0.10022779
4968.34986	0.1
4966.42115	0.099773243
4964.49244	0.099547511
4962.56373	0.097065463
4960.63503	0.096846847
4958.70632	0.096629213
4956.77761	0.096412556
4954.8489	0.096196868
4952.9202	0.095982143
4950.99149	0.097995546
4949.06278	0.097777778
4947.13408	0.097560976
4945.20537	0.097345133
4943.27666	0.097130243
4941.34795	0.0969163
4939.41925	0.096703297
4937.49054	0.096491228
4935.56183	0.096280088
4933.63313	0.096069869
4931.70442	0.095860566
4929.77571	0.095652174
4927.847	0.097613883
4925.9183	0.097402597
4923.98959	0.097192225
4922.06088	0.096982759
4920.13217	0.096774194
4918.20347	0.096566524
4916.27476	0.096359743
4914.34605	0.096153846
4912.41735	0.095948827
4910.48864	0.095744681
4908.55993	0.095541401
4906.63122	0.095338983
4904.70252	0.095137421
4902.77381	0.094936709
4900.8451	0.094736842
4898.91639	0.094537815
4896.98769	0.096436059
4895.05898	0.09623431
4893.13027	0.096033403
4891.20157	0.09375
4889.27286	0.095634096
4887.34415	0.095435685
4885.41544	0.095238095
4883.48674	0.094845361
4881.55803	0.094650206
4879.62932	0.092592593
4877.70062	0.092213115
4875.77191	0.09202454
4873.8432	0.093877551
4871.91449	0.093686354
4869.98579	0.093495935
4868.05708	0.093306288
4866.12837	0.092929293
4864.19966	0.092929293
4862.27096	0.092741935
4860.34225	0.092555332
4858.41354	0.09437751
4856.48484	0.094188377
4854.55613	0.094
4852.62742	0.093812375
4850.69871	0.093439364
4848.77001	0.093253968
4846.8413	0.093069307
4844.91259	0.092885375
4842.98388	0.092885375
4841.05518	0.09270217
4839.12647	0.092337917
4837.19776	0.094117647
4835.26906	0.093933464
4833.34035	0.09375
4831.41164	0.093567251
4829.48293	0.091439689
4827.55423	0.091262136
4825.62552	0.090909091
4823.69681	0.092664093
4821.76811	0.092485549
4819.8394	0.092307692
4817.91069	0.092130518
4815.98198	0.091954023
4814.05328	0.091603053
4812.12457	0.091428571
4810.19586	0.091254753
4808.26715	0.091081594
4806.33845	0.090909091
4804.40974	0.09073724
4802.48103	0.090566038
4800.55233	0.09039548
4798.62362	0.090056285
4796.69491	0.08988764
4794.7662	0.089719626
4792.8375	0.089552239
4790.90879	0.089385475
4788.98008	0.089053803
4787.05137	0.090740741
4785.12267	0.090573013
4783.19396	0.090405904
4781.26525	0.090239411
4779.33655	0.089908257
4777.40784	0.08974359
4775.47913	0.089579525
4773.55042	0.089416058
4771.62172	0.089253188
4769.69301	0.089090909
4767.7643	0.08892922
4765.8356	0.088768116
4763.90689	0.088447653
4761.97818	0.088288288
4760.04947	0.089928058
4758.12077	0.087971275
4756.19206	0.08781362
4754.26335	0.08765653
4752.33464	0.087344029
4750.40594	0.088967972
4748.47723	0.088652482
4746.54852	0.088495575
4744.61982	0.088339223
4742.69111	0.088183422
4740.7624	0.088028169
4738.83369	0.087873462
4736.90499	0.087719298
4734.97628	0.087412587
4733.04757	0.087260035
4731.11886	0.086956522
4729.19016	0.086805556
4727.26145	0.086655113
4725.33274	0.088235294
4723.40404	0.088082902
4721.47533	0.087931034
4719.54662	0.087628866
4717.61791	0.087478559
4715.68921	0.087328767
4713.7605	0.087030717
4711.83179	0.086882453
4709.90308	0.086734694
4707.97438	0.086587436
4706.04567	0.086440678
4704.11696	0.086294416
4702.18826	0.086003373
4700.25955	0.085858586
4698.33084	0.08557047
4696.40213	0.085427136
4694.47343	0.086956522
4692.54472	0.086666667
4690.61601	0.086522463
4688.68731	0.086378738
4686.7586	0.084577114
4684.82989	0.084297521
4682.90118	0.084158416
4680.97248	0.085667216
4679.04377	0.085385878
4677.11506	0.085245902
4675.18635	0.085106383
4673.25765	0.08496732
4671.32894	0.084828711
4669.40023	0.084552846
4667.47153	0.084415584
4665.54282	0.085760518
4663.61411	0.084006462
4661.6854	0.083870968
4659.7567	0.08373591
4657.82799	0.083601286
4655.89928	0.083333333
4653.97057	0.0848
4652.04187	0.084529506
4650.11316	0.084394904
4648.18445	0.084260731
4646.25575	0.083993661
4644.32704	0.083728278
4642.39833	0.083596215
4640.46962	0.083464567
4638.54092	0.08490566
4636.61221	0.0830721
4634.6835	0.082942097
4632.7548	0.084375
4630.82609	0.082554517
4628.89738	0.082426128
4626.96867	0.082170543
4625.03997	0.083591331
4623.11126	0.083333333
4621.18255	0.083204931
4619.25384	0.083076923
4617.32514	0.082949309
4615.39643	0.082695253
4613.46772	0.082442748
4611.53902	0.082317073
4609.61031	0.082191781
4607.6816	0.082066869
4605.75289	0.081818182
4603.82419	0.081694402
4601.89548	0.081447964
4599.96677	0.081325301
4598.03806	0.082706767
4596.10936	0.082458771
4594.18065	0.082335329
4592.25194	0.080597015
4590.32324	0.0804769
4588.39453	0.080357143
4586.46582	0.081602374
4584.53711	0.081481481
4582.60841	0.081240768
4580.6797	0.081120944
4578.75099	0.081001473
4576.82229	0.080763583
4574.89358	0.080645161
4572.96487	0.081871345
4571.03616	0.081751825
4569.10746	0.081513828
4567.17875	0.081395349
4565.25004	0.08115942
4563.32133	0.07959479
4561.39263	0.079479769
4559.46392	0.080691643
4557.53521	0.08057554
4555.60651	0.080344333
4553.6778	0.080229226
4551.74909	0.08
4549.82038	0.079885877
4547.89168	0.07977208
4545.96297	0.079545455
4544.03426	0.079432624
4542.10555	0.079207921
4540.17685	0.079096045
4538.24814	0.078873239
4536.31943	0.078762307
4534.39073	0.078541374
4532.46202	0.078431373
4530.53331	0.078321678
4528.6046	0.079497908
4526.6759	0.079387187
4524.74719	0.079166667
4522.81848	0.079056865
4520.88978	0.078838174
4518.96107	0.07862069
4517.03236	0.078512397
4515.10365	0.078296703
4513.17495	0.0781893
4511.24624	0.077975376
4509.31753	0.077868852
4507.38882	0.077656676
4505.46012	0.07755102
4503.53141	0.07734057
4501.6027	0.077235772
4499.674	0.078378378
4497.74529	0.078272605
4495.81658	0.078061911
4493.88787	0.077956989
4491.95917	0.077747989
4490.03046	0.077643909
4488.10175	0.077436582
4486.17304	0.077333333
4484.24434	0.07712766
4482.31563	0.077025232
4480.38692	0.076821192
4478.45822	0.07661823
4476.52951	0.07651715
4474.6008	0.076315789
4472.67209	0.076215506
4470.74339	0.076015727
4468.81468	0.075816993
4466.88597	0.075718016
4464.95727	0.075520833
4463.02856	0.076723017
4461.09985	0.076523995
4459.17114	0.07642487
4457.24244	0.07622739
4455.31373	0.076129032
4453.38502	0.075933076
4451.45631	0.075835476
4449.52761	0.075641026
4447.5989	0.07544757
4445.67019	0.075351213
4443.74149	0.075159236
4441.81278	0.075063613
4439.88407	0.074873096
4437.95536	0.0747782
4436.02666	0.074589128
4434.09795	0.075662043
4432.16924	0.075566751
4430.24053	0.075376884
4428.31183	0.07518797
4426.38312	0.075093867
4424.45441	0.073657928
4422.52571	0.073566085
4420.597	0.073383085
4418.66829	0.074534161
4416.73958	0.074349442
4414.81088	0.074165637
4412.88217	0.073982737
4410.95346	0.073800738
4409.02476	0.073710074
4407.09605	0.073529412
4405.16734	0.073439412
4403.23863	0.073260073
4401.30993	0.073170732
4399.38122	0.072992701
4397.45251	0.072815534
4395.5238	0.073939394
4393.5951	0.07376058
4391.66639	0.073671498
4389.73768	0.073493976
4387.80898	0.072115385
4385.88027	0.073229292
4383.95156	0.073053892
4382.02285	0.072879331
4380.09415	0.072792363
4378.16544	0.072619048
4376.23673	0.072532699
4374.30802	0.072360617
4372.37932	0.072189349
4370.45061	0.07201889
4368.5219	0.071849234
4366.5932	0.071764706
4364.66449	0.071596244
4362.73578	0.071428571
4360.80707	0.071261682
4358.87837	0.071095571
4356.94966	0.072093023
4355.02095	0.072009292
4353.09225	0.070683662
4351.16354	0.070520231
4349.23483	0.071593533
4347.30612	0.071428571
4345.37742	0.071346375
4343.44871	0.071182549
4341.52	0.071019473
4339.59129	0.070857143
4337.66259	0.070695553
4335.73388	0.070615034
4333.80517	0.070454545
4331.87647	0.070294785
4329.94776	0.070135747
4328.01905	0.070056497
4326.09034	0.069898534
4324.16164	0.069741282
4322.23293	0.070707071
4320.30422	0.070627803
4318.37551	0.070469799
4316.44681	0.0703125
4314.5181	0.070155902
4312.58939	0.07
4310.66069	0.069844789
4308.73198	0.069767442
4306.80327	0.06961326
4304.87456	0.069459757
4302.94586	0.069306931
4301.01715	0.069230769
4299.08844	0.069078947
4297.15974	0.06892779
4295.23103	0.068777293
4293.30232	0.069716776
4291.37361	0.069565217
4289.44491	0.069489685
4287.5162	0.069339112
4285.58749	0.069189189
4283.65878	0.069039914
4281.73008	0.068965517
4279.80137	0.068817204
4277.87266	0.068669528
4275.94396	0.068522484
4274.01525	0.068376068
4272.08654	0.068230277
4270.15783	0.068085106
